FISH_KEY,LOCATION,YEAR,DATE_CATCH,capture_recapture,DATE_CATCH_2,taxon,FISH_NUM,fish_catch_method,ORIG_NUM,WEIGHT,TOTAL_LENGTH,FORK_LENGTH,SEX,AGE,DEAD,COMMENTS
373LA_568_F081_F,373,2008,10/17/2008,F,,F081,568,2,9,730,456,409,2,10,,
373LA_579_F081_F,373,2008,10/21/2008,F,,F081,579,2,4,638,438,390,2,8,,
373LA_563_F081_F,373,2008,10/17/2008,F,,F081,563,2,2,788,476,425,1,7,,
373LA_570_F081_F,373,2008,10/17/2008,F,,F081,570,2,11,627,426,385,1,7,,
373LA_562_F081_F,373,2008,10/10/2008,F,,F081,562,2,5,718,457,410,1,5,,
373LA_569_F081_F,373,2008,10/17/2008,F,,F081,569,2,10,612,416,373,2,6,,
373LA_560_F081_F,373,2008,10/10/2008,F,,F081,560,2,3,711,445,398,2,9,,
373LA_564_F081_F,373,2008,10/17/2008,F,,F081,564,2,4,730,451,406,2,8,,
373LA_558_F081_F,373,2008,10/10/2008,F,,F081,558,2,1,685,486,410,,8,,
373LA_583_F081_F,373,2008,10/21/2008,F,,F081,583,2,9,570,414,373,1,4,,
373LA_466_F081_R,373,2008,10/17/2008,R,,F081,466,2,13,711,444,398,,10,,
373LA_1718_F081_F,373,2008,5/14/2008,F,,F081,1718,,,952,,459,,,,VRAP fish
373LA_471_F081_R,373,2008,10/17/2008,R,,F081,471,2,22,676,445,402,,10,,#399;age inferred
373LA_1708_F081_F,373,2008,5/13/2008,F,,F081,1708,,,925,,445,,,,VRAP fish
373LA_463_F081_R,373,2008,10/17/2008,R,,F081,463,2,1,860,465,418,2,6,,#529;age inferred
373LA_1710_F081_R,373,2008,5/13/2008,R,,F081,1710,,,746,,419,,,,"VRAP fish- notes indicate tag # 3246, no such tag exists"
373LA_469_F081_R,373,2008,10/17/2008,R,,F081,469,2,20,766,450,405,,10,,#385;age inferred
373LA_460_F081_R,373,2008,8/27/2008,R,,F081,460,1,1,619,431,390,,11,,R408;age inferred
373LA_1712_F081_F,373,2008,5/14/2008,F,,F081,1712,,,829,,435,,,,VRAP fish
373LA_467_F081_R,373,2008,10/17/2008,R,,F081,467,2,18,670,443,399,1,10,,#429;age inferred
373LA_470_F081_R,373,2008,10/17/2008,R,,F081,470,2,21,652,457,402,,10,,R425;age inferred
373LA_465_F081_R,373,2008,10/17/2008,R,,F081,465,2,8,664,434,391,2,10,,
373LA_464_F081_R,373,2008,10/17/2008,R,,F081,464,2,3,618,451,407,,13,,
373_LA_1509_F081_F,373,2008,5/13/2008,F,,F081,1509,4,1,585,,380,,,Y,"Paul B caught, Paul B # 7916"
373LA_479_F081_R,373,2008,10/17/2008,R,,F081,479,2,30,650,440,396,1,6,,#523;age inferred
373LA_461_F081_R,373,2008,10/10/2008,R,,F081,461,2,6,648,445,400,1,9,,#440;age inferred
373LA_1716_F081_R,373,2008,5/14/2008,R,,F081,1716,,,795,,421,,11,,VRAP tag implanted
373LA_462_F081_R,373,2008,10/10/2008,R,,F081,462,2,7,607,431,390,1,8,,#526;age inferred
373LA_468_F081_R,373,2008,10/17/2008,R,,F081,468,2,19,616,432,387,1,8,,#490;age inferred
373LA_476_F081_R,373,2008,10/17/2008,R,,F081,476,2,27,686,441,401,1,7,,#508;age inferred
373LA_478_F081_R,373,2008,10/17/2008,R,,F081,478,2,29,661,468,417,,19,,
373LA_477_F081_R,373,2008,10/17/2008,R,,F081,477,2,28,746,463,416,1,15,,#391;age inferred
373LA_472_F081_R,373,2008,10/17/2008,R,,F081,472,2,23,655,447,405,1,8,,#542;age inferred
373LA_475_F081_R,373,2008,10/17/2008,R,,F081,475,2,26,690,441,390,1,14,,#557
373LA_576_F081_F,373,2008,10/21/2008,F,,F081,576,2,1,752,452,405,2,7,,
373LA_1714_F081_F,373,2008,5/14/2008,F,,F081,1714,,,829,,429,,,,VRAP fish
373LA_473_F081_R,373,2008,10/17/2008,R,,F081,473,2,24,926,485,438,1,13,,#432;age inferred
373LA_474_F081_R,373,2008,10/17/2008,R,,F081,474,2,25,802,464,420,1,12,,#442;age inferred
373LA_513_F081_R,373,2009,10/21/2009,R,,F081,513,2,15,572,423,382,1,5,,#583;age inferred
373LA_524_F081_R,373,2009,10/21/2009,R,,F081,524,2,26,624,430,386,1,13,,R370;age inferred
373LA_514_F081_R,373,2009,10/21/2009,R,,F081,514,2,16,706,461,416,1,13,,R424;age inferred
373LA_521_F081_R,373,2009,10/21/2009,R,,F081,521,2,23,767,478,426,1,8,,#563;age inferred
373LA_515_F081_R,373,2009,10/21/2009,R,,F081,515,2,17,652,446,403,,12,,#577;age inferred
373LA_586_F081_F,373,2009,10/21/2009,F,,F081,586,2,3,105,220,199,2,1,Y,+
373LA_591_F081_F,373,2009,10/21/2009,F,,F081,591,2,10,815,472,424,,9,,
373LA_516_F081_R,373,2009,10/21/2009,R,,F081,516,2,18,578,438,395,,18,,R442;age inferred
373LA_523_F081_R,373,2009,10/21/2009,R,,F081,523,2,25,533,515,370,1,6,,#548;age inferred
373LA_520_F081_R,373,2009,10/21/2009,R,,F081,520,2,22,741,461,418,1,11,,#437;age inferred
373LA_587_F081_F,373,2009,10/21/2009,F,,F081,587,2,4,176,275,246,1,2,Y,+
373LA_518_F081_R,373,2009,10/21/2009,R,,F081,518,2,20,783,467,420,1,13,,#442;age inferred
373LA_519_F081_R,373,2009,10/21/2009,R,,F081,519,2,21,775,458,413,1,18,,#505;age inferred
373LA_508_F081_R,373,2009,10/21/2009,R,,F081,508,2,6,596,442,400,1,17,,
373LA_522_F081_R,373,2009,10/21/2009,R,,F081,522,2,24,644,445,400,1,11,,#399;age inferred
373LA_592_F081_F,373,2009,10/21/2009,F,,F081,592,1,11,4,77,73,,,,
373LA_589_F081_F,373,2009,10/21/2009,F,,F081,589,2,7,660,450,405,1,7,,
373LA_588_F081_F,373,2009,10/21/2009,F,,F081,588,2,5,465,381,337,1,5,Y,+
373LA_590_F081_F,373,2009,10/21/2009,F,,F081,590,2,8,383,366,325,,3,,red fins
373LA_517_F081_R,373,2009,10/21/2009,R,,F081,517,2,19,614,440,396,1,11,,#429;age inferred
373LA_512_F081_R,373,2009,10/21/2009,R,,F081,512,2,14,705,448,402,1,8,,#528;age inferred
373LA_509_F081_R,373,2009,10/21/2009,R,,F081,509,2,9,669,453,406,1,9,,
373LA_1729_F081_F,373,2009,5/13/2009,F,,F081,1729,,,701,,400,,,,VRAP fish
373_LA_1511_F081_F,373,2009,5/12/2009,F,,F081,1511,4,1,600,,410,,,Y,"Paul B # 6231; in vemco table FL=430mm, WT=541.1g"
373LA_1723_F081_F,373,2009,5/13/2009,F,,F081,1723,,,700,,453,,,,VRAP fish
373LA_1725_F081_F,373,2009,5/13/2009,F,,F081,1725,,,598,,396,,,,VRAP fish
373LA_584_F081_F,373,2009,10/21/2009,F,,F081,584,2,1,262,317,286,,2,,
373LA_1731_F081_F,373,2009,5/29/2009,F,,F081,1731,,,533,,373,,,,VRAP fish
373LA_1722_F081_R,373,2009,5/13/2009,R,,F081,1722,,,575,,386,,9,,VRAP tag implanted
373LA_1720_F081_F,373,2009,5/13/2009,F,,F081,1720,,,677,,416,,,,VRAP fish
373LA_510_F081_R,373,2009,10/21/2009,R,,F081,510,2,12,733,475,423,1,7,,#553;age inferred
373LA_1727_F081_R,373,2009,5/13/2009,R,,F081,1727,,,1018,,501,,,,VRAP tag implanted
373LA_511_F081_R,373,2009,10/21/2009,R,,F081,511,2,13,599,431,385,1,7,,#556;age inferred
373LA_585_F081_F,373,2009,10/21/2009,F,,F081,585,2,2,445,382,341,,3,,
373LA_688_F081_F,373,2010,5/12/2010,F,,F081,688,3,5,728,,423,,,,P.B.'s crew;70
373LA_622_F081_F,373,2010,10/13/2010,F,,F081,622,2,13,671,430,384,1,5,,
373LA_631_F081_F,373,2010,10/19/2010,F,,F081,631,2,8,425,380,339,,3,,ver red fins
373LA_684_F081_F,373,2010,5/12/2010,F,,F081,684,3,1,659,,401,,9,,P.B.'s crew;62
373LA_689_F081_F,373,2010,5/12/2010,F,,F081,689,3,6,499,,354,,,,P.B.'s crew;72
373LA_687_F081_F,373,2010,5/12/2010,F,,F081,687,3,4,626,,390,,14,,P.B.'s crew;68
373LA_686_F081_F,373,2010,5/12/2010,F,,F081,686,3,3,658,,413,,,,P.B.'s crew;66
373LA_632_F081_F,373,2010,10/19/2010,F,,F081,632,2,9,316,311,282,2,3,Y,+
373LA_683_F081_F,373,2010,5/11/2010,F,,F081,683,3,4,536,,380,,,,P.B.'s crew;40
373LA_682_F081_F,373,2010,5/11/2010,F,,F081,682,3,3,666,,396,,,,P.B.'s crew;38
373LA_681_F081_F,373,2010,5/11/2010,F,,F081,681,3,2,785,,413,,11,,P.B.'s crew;36
373LA_633_F081_F,373,2010,10/19/2010,F,,F081,633,2,10,323,337,300,2,3,Y,+
373LA_634_F081_F,373,2010,10/19/2010,F,,F081,634,2,11,809,465,420,2,8,Y,+
373LA_680_F081_F,373,2010,5/11/2010,F,,F081,680,3,1,762,,454,,7,,P.B.'s crew;34
373LA_685_F081_F,373,2010,5/12/2010,F,,F081,685,3,2,729,,390,,9,,P.B.'s crew;64
373LA_611_F081_F,373,2010,10/13/2010,F,,F081,611,2,1,614,421,374,2,5,Y,+;non-spawner
373LA_596_F081_F,373,2010,10/1/2010,F,,F081,596,2,1,240,291,263,2,2,Y,+
373LA_606_F081_F,373,2010,10/5/2010,F,,F081,606,2,3,586,422,383,1,6,,
373LA_621_F081_F,373,2010,10/13/2010,F,,F081,621,2,12,663,447,401,1,8,,
373LA_607_F081_F,373,2010,10/5/2010,F,,F081,607,2,4,573,425,383,,10,,
373LA_608_F081_F,373,2010,10/5/2010,F,,F081,608,2,5,867,475,427,2,9,,
373LA_620_F081_F,373,2010,10/13/2010,F,,F081,620,2,11,585,419,378,1,5,,
373LA_604_F081_F,373,2010,10/5/2010,F,,F081,604,2,1,589,410,368,,5,,
373LA_610_F081_F,373,2010,10/5/2010,F,,F081,610,2,7,605,410,368,1,7,,
373LA_603_F081_F,373,2010,10/1/2010,F,,F081,603,2,10,534,405,360,1,5,,
373LA_619_F081_F,373,2010,10/13/2010,F,,F081,619,2,10,766,463,414,1,8,,
373LA_618_F081_F,373,2010,10/13/2010,F,,F081,618,2,9,562,422,379,,5,,
373LA_612_F081_F,373,2010,10/13/2010,F,,F081,612,2,2,320,337,304,,3,Y,+
373LA_617_F081_F,373,2010,10/13/2010,F,,F081,617,2,8,641,425,383,2,9,,
373LA_616_F081_F,373,2010,10/13/2010,F,,F081,616,2,7,622,418,375,,4,,
373LA_614_F081_F,373,2010,10/13/2010,F,,F081,614,2,5,640,429,387,1,7,,
373LA_615_F081_F,373,2010,10/13/2010,F,,F081,615,2,6,730,445,399,2,8,,
373LA_609_F081_F,373,2010,10/5/2010,F,,F081,609,2,6,529,397,357,1,6,,
373LA_613_F081_F,373,2010,10/13/2010,F,,F081,613,2,4,764,463,417,1,11,,
373LA_629_F081_F,373,2010,10/19/2010,F,,F081,629,2,6,504,400,358,,4,,
373LA_628_F081_F,373,2010,10/19/2010,F,,F081,628,2,5,760,440,398,,7,,
373LA_627_F081_F,373,2010,10/19/2010,F,,F081,627,2,3,522,388,350,1,4,,
373LA_593_F081_F,373,2010,9/22/2010,F,,F081,593,1,1,591,480,432,,9,,skinny
373LA_626_F081_F,373,2010,10/19/2010,F,,F081,626,2,2,589,425,382,,6,,
373LA_594_F081_F,373,2010,9/29/2010,F,,F081,594,1,1,612,418,377,,6,,
373LA_605_F081_F,373,2010,10/5/2010,F,,F081,605,1,2,362,390,350,,5,,
373LA_595_F081_F,373,2010,9/29/2010,F,,F081,595,1,2,421,384,346,,5,,deformed jaw
373LA_630_F081_F,373,2010,10/19/2010,F,,F081,630,2,7,641,422,381,,6,,
373LA_597_F081_F,373,2010,10/1/2010,F,,F081,597,2,2,214,296,267,2,3,Y,+
373LA_598_F081_F,373,2010,10/1/2010,F,,F081,598,2,3,337,344,309,2,3,,
373LA_599_F081_F,373,2010,10/1/2010,F,,F081,599,2,4,656,427,380,,4,,very red fins
373LA_600_F081_F,373,2010,10/1/2010,F,,F081,600,2,5,693,432,382,,5,,
373LA_601_F081_F,373,2010,10/1/2010,F,,F081,601,2,7,604,414,370,1,6,,
373LA_623_F081_F,373,2010,10/13/2010,F,,F081,623,2,14,385,370,328,,3,,
373LA_602_F081_F,373,2010,10/1/2010,F,,F081,602,2,8,782,461,412,2,9,,
373LA_625_F081_F,373,2010,10/19/2010,F,,F081,625,2,1,622,450,398,,12,,
373LA_538_F081_R,373,2010,10/5/2010,R,,F081,538,2,12,516,425,390,,10,,#452;age inferred;blind in lef
373LA_553_F081_R,373,2010,10/19/2010,R,,F081,553,2,14,724,454,412,,11,,#400;age inferred
373LA_554_F081_R,373,2010,10/19/2010,R,,F081,554,2,16,636,431,390,1,10,,#490;age inferred
373LA_555_F081_R,373,2010,10/19/2010,R,,F081,555,2,17,687,447,402,1,12,,#460;age inferred
373LA_557_F081_R,373,2010,10/19/2010,R,,F081,557,2,19,579,442,400,2,19,,R442;age inferred
373LA_526_F081_R,373,2010,10/1/2010,R,,F081,526,2,9,734,456,420,2,10,,
373LA_539_F081_R,373,2010,10/13/2010,R,,F081,539,2,2,799,473,425,1,13,,
373LA_541_F081_R,373,2010,10/13/2010,R,,F081,541,2,17,635,433,389,1,14,,R370;age inferred
373LA_559_F081_R,373,2010,10/19/2010,R,,F081,559,2,21,784,458,411,2,12,,#445;age inferred
373LA_556_F081_R,373,2010,10/19/2010,R,,F081,556,2,18,630,435,409,2,9,,#575;age inferred
373LA_529_F081_R,373,2010,10/1/2010,R,,F081,529,2,13,750,468,420,1,14,,#442;age inferred
373LA_532_F081_R,373,2010,10/1/2010,R,,F081,532,2,16,630,435,393,1,6,,#583;age inferred
373LA_624_F081_Q,373,2010,10/13/2010,Q,,F081,624,2,15,816,438,396,,9,,
373LA_528_F081_R,373,2010,10/1/2010,R,,F081,528,2,12,833,459,413,1,9,,#508;age inferred
373LA_527_F081_R,373,2010,10/1/2010,R,,F081,527,2,11,632,435,390,1,12,,#510;age inferred
373LA_548_F081_R,373,2010,10/13/2010,R,,F081,548,2,24,685,456,408,1,10,,R509
373LA_525_F081_R,373,2010,10/1/2010,R,,F081,525,2,6,504,420,380,,7,,
373LA_558_F081_R,373,2010,10/19/2010,R,,F081,558,2,20,671,445,402,1,11,,#440;age inferred
373LA_550_F081_R,373,2010,10/19/2010,R,,F081,550,2,4,626,447,403,1,16,,
373LA_547_F081_R,373,2010,10/13/2010,R,,F081,547,2,23,687,451,404,,12,,#394;age inferred
373LA_546_F081_R,373,2010,10/13/2010,R,,F081,546,2,22,740,444,398,1,7,,#561;age inferred
373LA_545_F081_R,373,2010,10/13/2010,R,,F081,545,2,21,748,474,425,1,9,,#563;age inferred
373LA_549_F081_R,373,2010,10/13/2010,R,,F081,549,2,25,751,457,410,2,9,,#565;age inferred;pit *64819 l
373LA_540_F081_R,373,2010,10/13/2010,R,,F081,540,2,16,536,443,400,2,23,,#355;age inferred
373LA_544_F081_R,373,2010,10/13/2010,R,,F081,544,2,20,701,442,399,2,8,,#572;age inferred
373LA_542_F081_R,373,2010,10/13/2010,R,,F081,542,2,18,721,451,406,1,8,,#527;age inferred
373LA_530_F081_R,373,2010,10/1/2010,R,,F081,530,2,14,621,437,395,1,10,,#554;age inferred
373LA_551_F081_R,373,2010,10/19/2010,R,,F081,551,2,12,704,446,402,2,11,,#582;age inferred;spawned out
373LA_543_F081_R,373,2010,10/13/2010,R,,F081,543,2,19,690,453,407,1,10,,#502;age inferred
373LA_531_F081_R,373,2010,10/1/2010,R,,F081,531,2,15,663,450,401,,13,,#577;age inferred
373LA_533_F081_R,373,2010,10/1/2010,R,,F081,533,2,17,605,428,384,1,10,,#573;age inferred
373LA_534_F081_R,373,2010,10/5/2010,R,,F081,534,2,8,674,471,425,2,13,,#404;age inferred
373LA_535_F081_R,373,2010,10/5/2010,R,,F081,535,2,9,705,477,430,1,15,,#401;age inferred
373LA_536_F081_R,373,2010,10/5/2010,R,,F081,536,2,10,779,477,425,1,8,,#553;age inferred
373LA_552_F081_R,373,2010,10/19/2010,R,,F081,552,2,13,654,447,403,1,12,,R425;age inferred
373LA_537_F081_R,373,2010,10/5/2010,R,,F081,537,2,11,664,438,390,1,8,,#556;age inferred
373LA_637_F081_F,373,2011,10/12/2011,F,,F081,637,2,1,809,453,406,,9,,
373LA_642_F081_F,373,2011,10/16/2011,F,,F081,642,2,3,858,455,408,2,13,,
373LA_641_F081_F,373,2011,10/16/2011,F,,F081,641,2,2,685,438,390,2,7,,
373LA_640_F081_F,373,2011,10/16/2011,F,,F081,640,2,1,655,434,390,1,8,,
373LA_576_F081_R,373,2011,10/20/2011,R,,F081,576,2,12,687,446,400,1,8,,#561;age inferred
373LA_636_F081_F,373,2011,10/5/2011,F,,F081,636,2,3,707,445,401,2,6,,
373LA_638_F081_F,373,2011,10/12/2011,F,,F081,638,2,2,559,418,377,1,4,,
373LA_649_F081_F,373,2011,10/16/2011,F,,F081,649,2,10,701,450,395,1,12,,
373LA_635_F081_F,373,2011,10/5/2011,F,,F081,635,2,2,723,440,400,,7,,
373LA_639_F081_F,373,2011,10/12/2011,F,,F081,639,2,3,727,446,402,1,15,,
373LA_691_F081_R,373,2011,5/20/2011,R,,F081,691,3,2,773,,412,,9,,P.B.'s crew;2
373LA_663_F081_F,373,2011,10/20/2011,F,,F081,663,2,1,713,431,387,2,6,,
373LA_664_F081_F,373,2011,10/20/2011,F,,F081,664,2,2,772,459,411,,10,,
373LA_665_F081_F,373,2011,10/20/2011,F,,F081,665,2,4,841,451,403,2,11,,
373LA_667_F081_F,373,2011,10/20/2011,F,,F081,667,2,6,590,420,382,2,5,,
373LA_669_F081_F,373,2011,10/20/2011,F,,F081,669,2,8,682,432,385,2,4,,
373LA_670_F081_F,373,2011,10/20/2011,F,,F081,670,2,10,852,480,434,2,8,,
373LA_647_F081_F,373,2011,10/16/2011,F,,F081,647,2,8,612,420,378,,10,,
373LA_690_F081_R,373,2011,5/20/2011,R,,F081,690,3,1,811,,430,,10,,P.B.'s crew;1
373LA_660_F081_F,373,2011,10/20/2011,F,,F081,660,2,7,679,442,400,1,9,,
373LA_692_F081_F,373,2011,5/20/2011,F,,F081,692,3,3,884,,422,,,,P.B.'s crew;3
373LA_693_F081_F,373,2011,5/20/2011,F,,F081,693,3,4,733,,401,,,,P.B.'s crew;4
373LA_694_F081_F,373,2011,5/20/2011,F,,F081,694,3,5,727,,396,,10,,P.B.'s crew;5
373LA_695_F081_F,373,2011,5/20/2011,Q,,F081,695,3,6,743,,401,,,,P.B.'s crew;161
373LA_696_F081_F,373,2011,5/20/2011,Q,,F081,696,3,7,979,,461,,,Y,P.B.'s crew;227
373LA_697_F081_R,373,2011,5/24/2011,R,,F081,697,3,1,879,,426,,15,,P.B.'s crew;227
373LA_671_F081_F,373,2011,10/20/2011,F,,F081,671,2,11,705,443,400,2,7,,
373LA_653_F081_F,373,2011,10/16/2011,F,,F081,653,2,14,746,450,408,1,5,,
373LA_644_F081_F,373,2011,10/16/2011,F,,F081,644,2,5,1155,527,481,2,19,,
373LA_645_F081_F,373,2011,10/16/2011,F,,F081,645,2,6,613,425,382,2,10,,
373LA_646_F081_F,373,2011,10/16/2011,F,,F081,646,2,7,922,465,421,2,16,,
373LA_648_F081_F,373,2011,10/16/2011,F,,F081,648,2,9,766,441,400,2,14,,
373LA_666_F081_F,373,2011,10/20/2011,F,,F081,666,2,5,698,439,396,1,16,,
373LA_650_F081_F,373,2011,10/16/2011,F,,F081,650,2,11,551,420,375,1,5,,
373LA_662_F081_F,373,2011,10/20/2011,F,,F081,662,2,10,763,455,408,2,10,,
373LA_652_F081_F,373,2011,10/16/2011,F,,F081,652,2,13,685,450,407,1,9,,
373LA_661_F081_F,373,2011,10/20/2011,F,,F081,661,2,9,690,446,403,1,7,,
373LA_654_F081_F,373,2011,10/20/2011,F,,F081,654,1,1,593,432,391,2,7,,
373LA_655_F081_F,373,2011,10/20/2011,F,,F081,655,2,2,778,438,392,2,11,,
373LA_656_F081_Q,373,2011,10/20/2011,Q,,F081,656,2,3,828,425,401,2,10,,
373LA_657_F081_F,373,2011,10/20/2011,F,,F081,657,2,4,604,413,374,1,9,,
373LA_658_F081_F,373,2011,10/20/2011,F,,F081,658,2,5,787,460,415,1,5,,
373LA_659_F081_F,373,2011,10/20/2011,F,,F081,659,2,6,667,438,398,1,7,,
373LA_643_F081_F,373,2011,10/16/2011,F,,F081,643,2,4,660,435,391,1,6,,
373LA_651_F081_F,373,2011,10/16/2011,F,,F081,651,2,12,764,445,396,2,8,,
373LA_585_F081_R,373,2011,10/25/2011,R,,F081,585,2,9,690,463,415,1,15,,#439;age inferred
373LA_593_F081_R,373,2011,10/25/2011,R,,F081,593,2,19,750,441,399,2,8,,#628
373LA_564_F081_R,373,2011,10/12/2011,R,,F081,564,2,4,794,405,401,2,11,,#579
373LA_592_F081_R,373,2011,10/25/2011,R,,F081,592,2,18,654,450,402,1,11,,#478;age inferred
373LA_565_F081_R,373,2011,10/16/2011,R,,F081,565,2,15,657,441,397,1,11,,#554;age inferred
373LA_591_F081_R,373,2011,10/25/2011,R,,F081,591,2,17,745,449,408,1,13,,#394;age inferred
373LA_566_F081_R,373,2011,10/16/2011,R,,F081,566,2,16,815,480,428,1,9,,#553;age inferred
373LA_590_F081_R,373,2011,10/25/2011,R,,F081,590,2,16,677,433,385,1,11,,#490;age inferred
373LA_567_F081_R,373,2011,10/16/2011,R,,F081,567,2,17,756,542,409,1,17,,#557
373LA_589_F081_R,373,2011,10/25/2011,R,,F081,589,2,15,702,453,408,1,17,,R550
373LA_588_F081_R,373,2011,10/25/2011,R,,F081,588,2,14,728,439,400,1,10,,#570
373LA_587_F081_R,373,2011,10/25/2011,R,,F081,587,2,13,697,491,444,1,17,,R488;skinny
373LA_568_F081_R,373,2011,10/16/2011,R,,F081,568,2,18,847,474,428,1,15,,#442;age inferred
373LA_563_F081_R,373,2011,10/5/2011,R,,F081,563,2,4,667,440,398,1,6,,#620
373LA_569_F081_R,373,2011,10/16/2011,R,,F081,569,2,19,617,423,380,1,8,,#548;age inferred
373LA_578_F081_R,373,2011,10/20/2011,R,,F081,578,2,14,751,497,445,1,,,R490
373LA_584_F081_R,373,2011,10/25/2011,R,,F081,584,2,3,721,456,409,2,19,,#333;age inferred
373LA_570_F081_R,373,2011,10/16/2011,R,,F081,570,2,20,773,463,420,1,11,,#502;age inferred
373LA_583_F081_R,373,2011,10/20/2011,R,,F081,583,2,19,755,440,398,2,7,,#594
373LA_571_F081_R,373,2011,10/16/2011,R,,F081,571,2,21,780,490,445,1,25,,#264;age inferred ;2476 remove
373LA_582_F081_R,373,2011,10/20/2011,R,,F081,582,2,18,771,457,416,1,12,,#400;age inferred
373LA_581_F081_R,373,2011,10/20/2011,R,,F081,581,2,17,687,447,403,2,20,,R442;age inferred
373LA_580_F081_R,373,2011,10/20/2011,R,,F081,580,2,16,625,445,401,1,,,
373LA_572_F081_R,373,2011,10/16/2011,R,,F081,572,2,22,673,445,400,1,7,,#626
373LA_579_F081_R,373,2011,10/20/2011,R,,F081,579,2,15,725,461,418,1,13,,#437;age inferred
373LA_573_F081_R,373,2011,10/16/2011,R,,F081,573,2,23,740,438,397,1,10,,#559
373LA_574_F081_R,373,2011,10/20/2011,R,,F081,574,2,8,668,459,415,1,13,,#456;age inferred
373LA_668_F081_F,373,2011,10/20/2011,F,,F081,668,2,7,703,439,396,2,7,,
373LA_575_F081_R,373,2011,10/20/2011,R,,F081,575,2,11,549,412,370,1,8,,#610
373LA_586_F081_R,373,2011,10/25/2011,R,,F081,586,2,12,707,461,415,1,18,,#391;age inferred
373LA_594_F081_R,373,2011,10/25/2011,R,,F081,594,2,20,757,458,412,1,20,,#505;age inferred
373LA_577_F081_R,373,2011,10/20/2011,R,,F081,577,2,13,815,487,443,1,14,,#372;age inferred
373LA_560_F081_R,373,2011,9/20/2011,R,,F081,560,1,1,963,472,429,1,15,,R424;age inferred
373LA_598_F081_R,373,2011,10/25/2011,R,,F081,598,2,24,609,433,392,1,7,,#606
373LA_561_F081_R,373,2011,9/20/2011,R,,F081,561,1,2,853,472,426,2,10,,#608
373LA_562_F081_R,373,2011,10/5/2011,R,,F081,562,2,1,711,485,440,1,15,,#423;age inferred
373LA_596_F081_R,373,2011,10/25/2011,R,,F081,596,2,22,833,461,417,1,9,,#523;age inferred
373LA_595_F081_R,373,2011,10/25/2011,R,,F081,595,2,21,561,417,374,1,7,,#609
373LA_597_F081_R,373,2011,10/25/2011,R,,F081,597,2,23,786,456,410,1,9,,#527;age inferred
373LA_728_F081_R,373,2012,10/11/2012,R,,F081,728,2,20,737,448,403,1,10,,
373LA_719_F081_F,373,2012,10/11/2012,F,,F081,719,2,11,682,447,400,1,4,,
373LA_720_F081_F,373,2012,10/11/2012,F,,F081,720,2,12,824,433,392,24,6,,
373LA_721_F081_F,373,2012,10/11/2012,F,,F081,721,2,13,561,402,391,20,3,Y,
373LA_722_F081_R,373,2012,10/11/2012,R,,F081,722,2,14,649,433,391,1,5,,
373LA_723_F081_R,373,2012,10/11/2012,R,,F081,723,2,15,921,450,412,2,11,,
373LA_724_F081_R,373,2012,10/11/2012,R,,F081,724,2,16,770,497,445,1,,,
373LA_725_F081_R,373,2012,10/11/2012,R,,F081,725,2,17,774,456,410,1,9,,
373LA_729_F081_R,373,2012,10/11/2012,R,,F081,729,2,21,730,478,432,,19,,vi removed; pit tag new
373LA_727_F081_R,373,2012,10/11/2012,R,,F081,727,2,19,702,446,403,1,12,,
373LA_718_F081_F,373,2012,10/11/2012,F,,F081,718,2,10,829,455,412,2,8,,
373LA_712_F081_F,373,2012,10/11/2012,F,,F081,712,2,4,827,462,419,1,5,,
373LA_730_F081_F,373,2012,10/16/2012,F,,F081,730,2,1,796,454,409,24,6,,
373LA_731_F081_F,373,2012,10/16/2012,F,,F081,731,2,2,811,464,418,2,7,,
373LA_732_F081_F,373,2012,10/16/2012,F,,F081,732,2,3,679,444,401,1,4,,
373LA_726_F081_R,373,2012,10/11/2012,R,,F081,726,2,18,766,452,407,1,7,,
373LA_710_F081_F,373,2012,10/11/2012,F,,F081,710,1,2,788,453,409,24,5,,deep net
373LA_701_F081_F,373,2012,5/15/2012,F,,F081,701,3,4,792,,410,,,Y,P.B.'s crew
373LA_702_F081_R,373,2012,5/15/2012,R,,F081,702,3,5,739,,404,,14,,P.B.'s crew
373LA_703_F081_F,373,2012,5/15/2012,F,,F081,703,3,6,736,,403,,8,,P.B.'s crew
373LA_705_F081_R,373,2012,9/25/2012,R,,F081,705,1,2,562,420,378,,7,,deep net
373LA_707_F081_R,373,2012,10/2/2012,R,,F081,707,1,2,746,482,442,,11,,deep net
373LA_714_F081_F,373,2012,10/11/2012,F,,F081,714,2,6,847,463,417,24,5,,
373LA_709_F081_F,373,2012,10/11/2012,F,,F081,709,1,1,869,449,406,2,8,,deep net
373LA_717_F081_F,373,2012,10/11/2012,F,,F081,717,2,9,791,461,423,2,5,,
373LA_711_F081_F,373,2012,10/11/2012,F,,F081,711,1,3,618,420,381,,3,,deep net
373LA_738_F081_F,373,2012,10/16/2012,F,,F081,738,2,9,542,412,368,1,6,,
373LA_713_F081_F,373,2012,10/11/2012,F,,F081,713,2,5,654,437,392,1,5,,
373LA_733_F081_F,373,2012,10/16/2012,F,,F081,733,2,4,792,497,450,24,8,,
373LA_715_F081_F,373,2012,10/11/2012,F,,F081,715,2,7,814,435,390,2,8,,
373LA_716_F081_F,373,2012,10/11/2012,F,,F081,716,2,8,753,439,394,24,5,,
